"","DATE","TIME","CH4_dry","CO2_dry","CO","Fractional_hours","N_points","track_seg_point_id","ele","time","geometry"
"660","2020-11-30","05:01:36.680",1.8382449874,418.409915985,0.109220852405,"8034.0144",2,887,15.04,2020-11-30 18:00:52,c(174.7861495335, -36.9289490115)
"661","2020-11-30","05:01:41.598",1.83843704185,445.75674206,0.112566197285,"8034.0158",2,888,15.04,2020-11-30 18:00:57,c(174.7861442529, -36.9289614167)
"662","2020-11-30","05:01:46.605",1.83841819725,431.919926145,0.11468258857,"8034.0172",2,889,15.52,2020-11-30 18:01:02,c(174.786132602, -36.9289656915)
"663","2020-11-30","05:01:51.505",1.8388378744,427.03100839,0.119868469085,"8034.0186",2,890,15.52,2020-11-30 18:01:07,c(174.7861357871, -36.9289697986)
"664","2020-11-30","05:02:01.344",1.84008395835,440.03036184,0.131263873325,"8034.0214",2,892,15.52,2020-11-30 18:01:17,c(174.7861425765, -36.928968206)
"665","2020-11-30","05:02:06.236",1.8393291723,431.0214789,0.114215118867,"8034.0228",3,893,15.52,2020-11-30 18:01:22,c(174.7861426603, -36.9289619196)
"666","2020-11-30","05:02:11.125",1.83968248153333,432.248892686667,0.104442635060333,"8034.0242",3,894,15.04,2020-11-30 18:01:27,c(174.7861342784, -36.9289574772)
"667","2020-11-30","05:02:15.993",1.84001146356667,431.19070841,0.116286482963333,"8034.0256",3,895,15.04,2020-11-30 18:01:32,c(174.7861412354, -36.9289513584)
"668","2020-11-30","05:02:20.864",1.83979917185,431.89139079,0.11974023313,"8034.0269",2,896,16,2020-11-30 18:01:37,c(174.786145594, -36.9289506879)
"669","2020-11-30","05:02:26.016",1.83952752363333,420.121418456667,0.100872586556,"8034.0283",3,897,15.04,2020-11-30 18:01:42,c(174.7861457616, -36.9289530348)
"670","2020-11-30","05:02:30.980",1.839463788,420.93520247,0.101501652720667,"8034.0297",3,898,15.04,2020-11-30 18:01:47,c(174.7861448396, -36.928954795)
"671","2020-11-30","05:02:35.903",1.83960381353333,425.260008063333,0.097194857118,"8034.0311",3,899,14.56,2020-11-30 18:01:52,c(174.786145594, -36.9289379474)
"672","2020-11-30","05:02:40.792",1.83973858955,427.71962346,0.0964585185395,"8034.0325",2,900,14.56,2020-11-30 18:01:57,c(174.7861443367, -36.9289405458)
"673","2020-11-30","05:02:46.562",1.8367179654,426.967949035,0.0830096719615,"8034.0339",2,901,15.04,2020-11-30 18:02:02,c(174.7861398105, -36.9289482571)
"674","2020-11-30","05:02:51.470",1.83762249755,414.233315245,0.08663588483,"8034.0353",2,902,14.56,2020-11-30 18:02:07,c(174.7861374635, -36.9289483409)
"675","2020-11-30","05:02:56.427",1.83810104405,413.863530055,0.087692611046,"8034.0367",2,903,15.52,2020-11-30 18:02:12,c(174.7861321829, -36.9289314095)
"676","2020-11-30","05:03:01.325",1.83865543385,422.221694515,0.0977008081935,"8034.0381",2,904,15.52,2020-11-30 18:02:17,c(174.7861762717, -36.9288638514)
"677","2020-11-30","05:03:06.203",1.8386873601,423.992105065,0.10212957209,"8034.0394",2,905,16,2020-11-30 18:02:22,c(174.7862876672, -36.9288069382)
"678","2020-11-30","05:03:11.571",1.83800143075,421.66504708,0.133139969095,"8034.0408",2,906,18.4,2020-11-30 18:02:27,c(174.7863802873, -36.9287161622)
"679","2020-11-30","05:03:16.479",1.8392010429,433.78900978,0.171554472655,"8034.0422",2,907,19.36,2020-11-30 18:02:32,c(174.7863532975, -36.9286090415)
"680","2020-11-30","05:03:21.364",1.84000830465,435.4078479,0.282215021635,"8034.0436",2,908,20.32,2020-11-30 18:02:37,c(174.7863172553, -36.92855414)
"681","2020-11-30","05:03:31.118",1.8435029421,485.93955507,0.43821560512,"8034.0464",2,910,19.36,2020-11-30 18:02:47,c(174.7863240447, -36.928425394)
"682","2020-11-30","05:03:36.193",1.84359072416667,512.63577232,0.53483554061,"8034.0478",3,911,19.36,2020-11-30 18:02:52,c(174.786294708, -36.9283834845)
"683","2020-11-30","05:03:41.109",1.84384048213333,506.72359434,0.410573090846667,"8034.0492",3,912,19.36,2020-11-30 18:02:57,c(174.7862819675, -36.9283891004)
"684","2020-11-30","05:03:46.022",1.8412508337,479.37707168,0.221669669595,"8034.0506",2,913,19.84,2020-11-30 18:03:02,c(174.7862829734, -36.9283918664)
"685","2020-11-30","05:03:51.036",1.84243078953333,483.924331706667,0.476069182423333,"8034.0519",3,914,19.84,2020-11-30 18:03:07,c(174.7862781119, -36.9283894356)
"686","2020-11-30","05:03:55.887",1.84756544075,519.660228905,0.56395281631,"8034.0533",2,915,19.36,2020-11-30 18:03:12,c(174.7862786986, -36.9283760246)
"687","2020-11-30","05:04:01.342",1.84369245915,516.30693665,0.35556998085,"8034.0547",2,916,19.36,2020-11-30 18:03:17,c(174.7862679698, -36.9283601828)
"688","2020-11-30","05:04:06.576",1.85474794015,510.49479483,0.917337435005,"8034.0561",2,917,19.36,2020-11-30 18:03:22,c(174.7862243839, -36.928289691)
"689","2020-11-30","05:04:11.460",1.84830550525,496.89276661,0.63222476116,"8034.0575",2,918,18.88,2020-11-30 18:03:27,c(174.7861220408, -36.9281437621)
"690","2020-11-30","05:04:16.374",1.84597253565,486.851276845,0.675484773015,"8034.0589",2,919,18.88,2020-11-30 18:03:32,c(174.7860528901, -36.9279817399)
"691","2020-11-30","05:04:21.242",1.84651258516667,505.262099423333,0.545486431133333,"8034.0603",3,920,18.4,2020-11-30 18:03:37,c(174.7860164288, -36.9277918898)
"692","2020-11-30","05:04:26.107",1.84231458673333,474.316145746667,0.299782015096667,"8034.0617",3,921,18.88,2020-11-30 18:03:42,c(174.7859807219, -36.9275906403)
"693","2020-11-30","05:04:30.982",1.84096914026667,475.566706946667,0.309880496176667,"8034.0631",3,922,18.88,2020-11-30 18:03:47,c(174.7859440092, -36.9274355751)
"694","2020-11-30","05:04:35.927",1.8428553436,497.49832766,0.3719996793,"8034.0644",3,923,18.88,2020-11-30 18:03:52,c(174.7859495413, -36.9273481518)
"695","2020-11-30","05:04:40.785",1.84360409183333,510.59154085,0.343303259593333,"8034.0658",3,924,19.36,2020-11-30 18:03:57,c(174.7859563306, -36.9273104332)
"696","2020-11-30","05:04:45.680",1.84555093963333,512.861532333333,0.631311295196667,"8034.0672",3,925,18.88,2020-11-30 18:04:02,c(174.7859569173, -36.9273245148)
"697","2020-11-30","05:04:53.049",1.84659324065,487.19651531,0.499199488555,"8034.0686",2,926,18.88,2020-11-30 18:04:07,c(174.7859576717, -36.9273373391)
"698","2020-11-30","05:05:02.819",1.84257103365,468.68533634,0.341274111305,"8034.0714",2,928,18.88,2020-11-30 18:04:17,c(174.7859693225, -36.9273499958)
"699","2020-11-30","05:05:07.752",1.84331017,492.509585735,0.34916258369,"8034.0728",2,929,18.88,2020-11-30 18:04:22,c(174.7859771177, -36.927358713)
"700","2020-11-30","05:05:12.680",1.8428966026,446.586586005,0.440292050325,"8034.0742",2,930,18.88,2020-11-30 18:04:27,c(174.7859787941, -36.9273598865)
"701","2020-11-30","05:05:15.127",1.8433638279,450.544495915,0.549306883125,"8034.0753",2,931,18.88,2020-11-30 18:04:31,c(174.7859791294, -36.9273561146)
"702","2020-11-30","05:05:21.677",1.8453635639,500.9766563,0.56633398288,"8034.0769",2,932,18.88,2020-11-30 18:04:37,c(174.7859834041, -36.9273551926)
"703","2020-11-30","05:05:26.775",1.83879142285,442.794222555,0.256318831055,"8034.0783",2,933,18.4,2020-11-30 18:04:42,c(174.785982063, -36.9273552764)
"704","2020-11-30","05:05:31.657",1.8422092681,481.819252855,0.38298410882,"8034.0797",2,934,18.4,2020-11-30 18:04:47,c(174.7859839071, -36.9273488224)
"705","2020-11-30","05:05:36.438",1.8455419628,488.65600053,0.632985671675,"8034.0811",2,935,18.88,2020-11-30 18:04:52,c(174.7859757766, -36.9273541868)
"706","2020-11-30","05:05:41.348",1.8478806,483.470414995,0.70880264529,"8034.0822",2,936,18.88,2020-11-30 18:04:56,c(174.7859616112, -36.9273603894)
"707","2020-11-30","05:05:46.273",1.8488650579,479.26940177,0.88643758952,"8034.0839",2,937,18.88,2020-11-30 18:05:02,c(174.7859530617, -36.9273562822)
"708","2020-11-30","05:05:52.035",1.84710423015,451.75442735,1.24545902215,"8034.0853",2,938,19.36,2020-11-30 18:05:07,c(174.7859485354, -36.9272953458)
"709","2020-11-30","05:05:56.954",1.84423712615,453.561462745,0.59838329836,"8034.0867",2,939,19.36,2020-11-30 18:05:12,c(174.7859051172, -36.9270374347)
"710","2020-11-30","05:06:01.848",1.84744739255,477.849029745,0.811871233675,"8034.0881",2,940,18.88,2020-11-30 18:05:17,c(174.7858619504, -36.9267602451)
"711","2020-11-30","05:06:06.937",1.84812658675,519.433480535,0.666323993375,"8034.0894",2,941,19.36,2020-11-30 18:05:22,c(174.785865806, -36.9267260469)
"712","2020-11-30","05:06:11.789",1.8461913667,469.30750346,0.587056629855,"8034.0908",2,942,19.36,2020-11-30 18:05:27,c(174.7858688235, -36.9267314952)
"713","2020-11-30","05:06:16.665",1.8451654854,493.33037808,0.48250889315,"8034.0922",2,943,19.36,2020-11-30 18:05:32,c(174.7858634591, -36.9267347641)
"714","2020-11-30","05:06:21.608",1.83910454485,434.66649367,0.19975397108,"8034.0936",2,944,18.88,2020-11-30 18:05:37,c(174.7858622856, -36.9267390389)
"715","2020-11-30","05:06:32.451",1.8390252346,442.861337635,0.215981831535,"8034.0964",2,946,18.88,2020-11-30 18:05:47,c(174.7858591005, -36.9267408829)
"716","2020-11-30","05:06:37.358",1.84022431585,441.15377251,0.254475612225,"8034.0978",2,947,19.36,2020-11-30 18:05:52,c(174.785861196, -36.9267463312)
"717","2020-11-30","05:06:42.198",1.8403287321,428.61435345,0.223055894855,"8034.0992",2,948,18.88,2020-11-30 18:05:57,c(174.785861196, -36.9267470017)
"718","2020-11-30","05:06:47.180",1.84118761355,455.37488688,0.306903628595,"8034.1003",2,949,18.88,2020-11-30 18:06:01,c(174.7858637944, -36.926747337)
"719","2020-11-30","05:06:52.101",1.843996948,433.12518606,0.495515761165,"8034.1019",2,950,18.88,2020-11-30 18:06:07,c(174.7858642973, -36.9267453253)
"720","2020-11-30","05:06:57.513",1.84790836165,454.8549558,0.77051924168,"8034.1033",2,951,18.88,2020-11-30 18:06:12,c(174.7858626209, -36.9267407153)
"721","2020-11-30","05:07:02.401",1.8428896488,442.649364355,0.398305333545,"8034.1047",2,952,18.88,2020-11-30 18:06:17,c(174.7858579271, -36.9267405476)
"722","2020-11-30","05:07:07.306",1.8438237813,493.236511415,0.699431364805,"8034.1061",2,953,18.4,2020-11-30 18:06:22,c(174.7858500481, -36.9267418887)
"723","2020-11-30","05:07:12.259",1.84631082005,457.454803445,1.17965394945,"8034.1075",2,954,18.4,2020-11-30 18:06:27,c(174.7858483717, -36.9267427269)
"724","2020-11-30","05:07:17.107",1.84566770805,467.46332455,1.04523883975,"8034.1089",2,955,18.88,2020-11-30 18:06:32,c(174.7858470306, -36.926741302)
"725","2020-11-30","05:07:22.846",1.8476572503,493.618716295,0.992400368625,"8034.1103",2,956,18.88,2020-11-30 18:06:37,c(174.7858401574, -36.9267434813)
"726","2020-11-30","05:07:27.815",1.8435110743,506.88000416,0.86314463455,"8034.1117",2,957,18.4,2020-11-30 18:06:42,c(174.7858376428, -36.9267455768)
"727","2020-11-30","05:07:33.576",1.8410928082,591.17492403,0.54540792432,"8034.1131",1,958,18.4,2020-11-30 18:06:47,c(174.7858353797, -36.9267472532)
"728","2020-11-30","05:07:36.466",1.8432747099,491.352132805,0.3451125469,"8034.1144",2,959,18.4,2020-11-30 18:06:52,c(174.7858341224, -36.9267471693)
"729","2020-11-30","05:07:41.592",1.84042205995,453.75413589,0.180951537335,"8034.1158",2,960,18.4,2020-11-30 18:06:57,c(174.7858224716, -36.9267397933)
"730","2020-11-30","05:07:46.658",1.8495105783,431.871506635,0.12644590046,"8034.1172",2,961,18.88,2020-11-30 18:07:02,c(174.7858553287, -36.9265180919)
"731","2020-11-30","05:07:51.576",1.8443440113,432.494825665,0.338971810585,"8034.1186",2,962,18.88,2020-11-30 18:07:07,c(174.7862361185, -36.926421281)
"732","2020-11-30","05:08:01.302",1.89104251065,444.695393855,0.80038708466,"8034.1214",2,964,16,2020-11-30 18:07:17,c(174.7876939829, -36.9265766814)
"733","2020-11-30","05:08:06.246",1.84174060513333,429.031841316667,0.209134117583333,"8034.1228",3,965,14.56,2020-11-30 18:07:22,c(174.7884978075, -36.9266017433)
"734","2020-11-30","05:08:11.104",1.83881555055,422.0155778,0.12341870694,"8034.1242",2,966,14.08,2020-11-30 18:07:27,c(174.789273385, -36.9265447464)
"735","2020-11-30","05:08:16.263",1.8376738175,415.443124295,0.107119779901,"8034.1256",2,967,14.56,2020-11-30 18:07:32,c(174.7900842503, -36.9264658727)
"736","2020-11-30","05:08:21.184",1.8388052705,418.765559265,0.40621875317,"8034.1269",2,968,15.04,2020-11-30 18:07:37,c(174.7908380348, -36.9263926987)
"737","2020-11-30","05:08:26.099",1.8423618167,426.9272846,0.430788774866667,"8034.1283",3,969,15.04,2020-11-30 18:07:42,c(174.7915515024, -36.9263399765)
"738","2020-11-30","05:08:31.009",1.8398188423,426.067296533333,0.14596010315,"8034.1297",3,970,15.04,2020-11-30 18:07:47,c(174.7922153492, -36.9262871705)
"739","2020-11-30","05:08:35.930",1.84175428293333,423.553998933333,0.123698042326667,"8034.1311",3,971,15.04,2020-11-30 18:07:52,c(174.7928729095, -36.9262845721)
"740","2020-11-30","05:08:40.881",1.84527558573333,424.276370093333,0.098884777674,"8034.1325",3,972,16.48,2020-11-30 18:07:57,c(174.7935648356, -36.9262455124)
"741","2020-11-30","05:08:45.802",1.844865466,421.556778646667,0.0871955448796667,"8034.1339",3,973,16.48,2020-11-30 18:08:02,c(174.7942842543, -36.9261866715)
"742","2020-11-30","05:08:53.111",1.846107662,417.730373965,0.0928844543295,"8034.1353",2,974,16,2020-11-30 18:08:07,c(174.794960171, -36.9262934569)
"743","2020-11-30","05:08:58.010",1.8452543111,417.50279831,0.0877870476495,"8034.1367",2,975,15.52,2020-11-30 18:08:12,c(174.7956091817, -36.9265392981)
"744","2020-11-30","05:09:02.931",1.84037852305,415.133120845,0.083034656107,"8034.1381",2,976,15.04,2020-11-30 18:08:17,c(174.7963235714, -36.9265501946)
"745","2020-11-30","05:09:07.822",1.8423817787,414.37735922,0.0803659902765,"8034.1394",2,977,15.52,2020-11-30 18:08:22,c(174.7971251328, -36.9264455885)
"746","2020-11-30","05:09:12.667",1.84058268535,413.880794095,0.0791997706405,"8034.1408",2,978,16.48,2020-11-30 18:08:27,c(174.7979644127, -36.9263492804)
"747","2020-11-30","05:09:17.546",1.8407953928,414.56528343,0.140617593705,"8034.1422",2,979,16.96,2020-11-30 18:08:32,c(174.7987676505, -36.9262509607)
"748","2020-11-30","05:09:22.447",1.843208728,434.96766545,0.296339071005,"8034.1436",2,980,17.44,2020-11-30 18:08:37,c(174.7995179985, -36.9261754397)
"749","2020-11-30","05:09:33.576",1.8461651513,424.258502135,0.365223203985,"8034.1464",2,982,16,2020-11-30 18:08:47,c(174.8005802371, -36.9260907825)
"750","2020-11-30","05:09:35.967",1.8389015037,420.964527426667,0.165455376676667,"8034.1478",3,983,15.52,2020-11-30 18:08:52,c(174.8009098973, -36.9260550756)
"751","2020-11-30","05:09:43.349",1.83883224605,432.830631985,0.22096318142,"8034.1492",2,984,16,2020-11-30 18:08:57,c(174.800951723, -36.926047029)
"752","2020-11-30","05:09:48.207",1.8391357961,429.61470096,0.1375907524,"8034.1506",1,985,16,2020-11-30 18:09:02,c(174.8009154294, -36.9260500465)
"753","2020-11-30","05:09:51.309",1.8376182262,419.067347605,0.139796883975,"8034.1519",2,986,16,2020-11-30 18:09:07,c(174.8008965701, -36.926048873)
"754","2020-11-30","05:09:56.220",1.83786134125,425.48389899,0.18865460909,"8034.1533",2,987,15.52,2020-11-30 18:09:12,c(174.8008833267, -36.9260491244)
"755","2020-11-30","05:10:01.174",1.83920093365,425.544477415,0.134577256825,"8034.1547",2,988,15.52,2020-11-30 18:09:17,c(174.8008703347, -36.9260533154)
"756","2020-11-30","05:10:06.063",1.8393859459,427.245860346667,0.116816333553333,"8034.1561",3,989,15.52,2020-11-30 18:09:22,c(174.8008643836, -36.926057674)
"757","2020-11-30","05:10:10.979",1.83981608355,427.51502677,0.2005757044,"8034.1575",2,990,16,2020-11-30 18:09:27,c(174.8009290919, -36.9260610268)
"758","2020-11-30","05:10:16.661",1.83792765535,424.924133795,0.12629090505,"8034.1589",2,991,15.52,2020-11-30 18:09:32,c(174.8011767771, -36.9261987414)
"759","2020-11-30","05:10:21.476",1.83822698965,418.652847055,0.11823476811,"8034.1603",2,992,14.08,2020-11-30 18:09:37,c(174.8012748454, -36.9265736639)
"760","2020-11-30","05:10:26.368",1.8387009249,415.63393555,0.0918390861765,"8034.1617",2,993,14.08,2020-11-30 18:09:42,c(174.8013468459, -36.9270215929)
"761","2020-11-30","05:10:31.489",1.8428060854,416.217247065,0.0928711582405,"8034.1631",2,994,13.6,2020-11-30 18:09:47,c(174.8014099617, -36.9275029656)
"762","2020-11-30","05:10:36.359",1.8469994018,416.14665181,0.102795664435,"8034.1644",2,995,13.6,2020-11-30 18:09:52,c(174.8015097063, -36.9278136827)
"763","2020-11-30","05:10:41.266",1.85494237455,415.271000985,0.1005389179905,"8034.1658",2,996,14.56,2020-11-30 18:09:57,c(174.8016278073, -36.9278389122)
"764","2020-11-30","05:10:46.144",1.85314124186667,427.250419836667,0.0975364861353333,"8034.1672",3,997,15.04,2020-11-30 18:10:02,c(174.8019065894, -36.927792225)
"765","2020-11-30","05:10:51.012",1.8554785093,420.574449985,0.10273618044,"8034.1686",2,998,15.04,2020-11-30 18:10:07,c(174.8022974376, -36.9276866969)
"766","2020-11-30","05:11:00.871",1.85490331583333,427.469094306667,0.103735213727333,"8034.1714",3,1000,15.04,2020-11-30 18:10:17,c(174.8024096712, -36.9276552647)
"767","2020-11-30","05:11:08.211",1.8688810451,423.197654935,0.1042261427855,"8034.1728",2,1001,15.04,2020-11-30 18:10:22,c(174.8024065699, -36.9276608806)
"768","2020-11-30","05:11:13.088",1.85908733425,440.829211855,0.108311618465,"8034.1742",2,1002,15.52,2020-11-30 18:10:27,c(174.802414868, -36.9276516605)
"769","2020-11-30","05:11:17.971",1.8650240294,439.88640269,0.10653381573,"8034.1756",2,1003,16,2020-11-30 18:10:32,c(174.8024158739, -36.9276276883)
"770","2020-11-30","05:11:22.881",1.86216826335,426.716315255,0.101100462352,"8034.1769",2,1004,15.52,2020-11-30 18:10:37,c(174.8023931589, -36.9276177138)
"771","2020-11-30","05:11:27.805",1.8558798308,420.172298735,0.1012608042815,"8034.1783",2,1005,15.52,2020-11-30 18:10:42,c(174.8023070768, -36.9276312925)
"772","2020-11-30","05:11:32.677",1.84913730675,417.164759345,0.103007957765,"8034.1797",2,1006,15.52,2020-11-30 18:10:47,c(174.802220827, -36.9276298676)
"773","2020-11-30","05:11:37.641",1.8419998477,426.600134825,0.108184911255,"8034.1811",2,1007,15.52,2020-11-30 18:10:52,c(174.8020443879, -36.9276234135)
"774","2020-11-30","05:11:42.469",1.8430229956,478.90998134,0.10982223742,"8034.1825",2,1008,15.04,2020-11-30 18:10:57,c(174.8017512728, -36.9276629761)
"775","2020-11-30","05:11:47.359",1.84235173395,559.44669816,0.11024931577,"8034.1839",2,1009,14.08,2020-11-30 18:11:02,c(174.801524207, -36.92771025)
"776","2020-11-30","05:11:52.250",1.83969185315,462.47925476,0.1003475733665,"8034.1853",2,1010,14.08,2020-11-30 18:11:07,c(174.8014527932, -36.9277418498)
"777","2020-11-30","05:11:57.881",1.8398561307,427.968396555,0.10780454744,"8034.1867",2,1011,13.6,2020-11-30 18:11:12,c(174.8014450818, -36.927745454)
"778","2020-11-30","05:12:02.831",1.83832226785,429.680378375,0.102214371016,"8034.1881",2,1012,14.08,2020-11-30 18:11:17,c(174.8014179245, -36.927806139)
"779","2020-11-30","05:12:05.789",1.840461002,427.264620285,0.102916311436,"8034.1894",2,1013,14.08,2020-11-30 18:11:22,c(174.8014368676, -36.9280855078)
"780","2020-11-30","05:12:11.448",2.00494216775,424.790672115,0.1023620466465,"8034.1908",2,1014,14.08,2020-11-30 18:11:27,c(174.8015197646, -36.9284198619)
"781","2020-11-30","05:12:18.362",2.13015603755,418.492168125,0.0908170031635,"8034.1922",2,1015,14.08,2020-11-30 18:11:32,c(174.8015748337, -36.9287357759)
"782","2020-11-30","05:12:20.786",1.98971034896667,423.819963036667,0.0976052929926667,"8034.1936",3,1016,15.04,2020-11-30 18:11:37,c(174.8016037513, -36.9289811142)
"783","2020-11-30","05:12:33.026",3.0479294307,418.29252847,0.083236391476,"8034.1964",1,1018,16.48,2020-11-30 18:11:47,c(174.8015926871, -36.9295339007)
"784","2020-11-30","05:12:42.846",4.21292297235,421.65753759,0.0848194339425,"8034.1992",2,1020,17.44,2020-11-30 18:11:57,c(174.8016496003, -36.9301638007)
"785","2020-11-30","05:12:47.730",2.6088409059,417.611724755,0.085332604381,"8034.2006",2,1021,17.44,2020-11-30 18:12:02,c(174.801783124, -36.9302671496)
"786","2020-11-30","05:12:52.621",2.69727692085,418.8225857,0.091595525645,"8034.2019",2,1022,18.4,2020-11-30 18:12:07,c(174.8021432105, -36.9302903675)
